station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40880,Thorndale,4/1/23,1522.7,1151,814.6,40282
41380,Bryn Mawr,4/1/23,2166.1,1692.6,1217,57870
40340,Berwyn,4/1/23,0,0,0,0
41200,Argyle,4/1/23,2374.4,2127.8,1486.6,65560
40770,Lawrence,4/1/23,0,0,0,0
40540,Wilson,4/1/23,4785.2,3596,2531.8,126343
40080,Sheridan,4/1/23,2385.1,1839,1265.2,63223
41420,Addison-North Main,4/1/23,5510.2,6942.4,5152.8,170679
41320,Belmont-North Main,4/1/23,6227.6,6064.6,4058.8,175168
41220,Fullerton,4/1/23,8116.7,5534,3707.4,208541
40650,North/Clybourn,4/1/23,2668,2527.2,1812.8,75059
40630,Clark/Division,4/1/23,4227.6,3700.8,2510.6,115609
41450,Chicago/State,4/1/23,6739.4,5991,4166.6,185576
40330,Grand/State,4/1/23,5005.3,5974,4116,150556
41660,Lake/State,4/1/23,8759.6,6829.8,4723,232956
41090,Monroe/State,4/1/23,3665.6,2337,1582,92906
40560,Jackson/State,4/1/23,3982.6,2093.6,1441.4,97327
41490,Harrison,4/1/23,2201.6,1929.4,1306.4,60211
41400,Roosevelt,4/1/23,5990.6,5405.4,3649.8,165088
41000,Cermak-Chinatown,4/1/23,2475.8,3335.4,2322.8,77806
40190,Sox-35th-Dan Ryan,4/1/23,2311.3,2308.4,1135,63442
41230,47th-Dan Ryan,4/1/23,1284.1,885.2,707.4,33645
41170,Garfield-Dan Ryan,4/1/23,1438.6,1056.8,737,37740
40910,63rd-Dan Ryan,4/1/23,1173.2,858.2,762.2,31565
40990,69th,4/1/23,1984.3,1421.4,1085.4,52220
40240,79th,4/1/23,2634.1,1965.6,1570,70359
41430,87th,4/1/23,1530.8,1091.8,853.8,40343
40450,95th/Dan Ryan,4/1/23,4390.7,2777,2233.6,112867
41050,Linden,4/1/23,442.6,293.6,250.8,11574
41250,Central-Evanston,4/1/23,391.5,196.6,152.4,9574
40400,Noyes,4/1/23,519.9,401,241.8,13612
40520,Foster,4/1/23,427.3,400.6,252.8,11812
40050,Davis,4/1/23,1561.7,1154.4,831.4,41163
40690,Dempster,4/1/23,397.8,354.8,273.4,11096
40270,Main,4/1/23,516,382,302,13740
40840,South Boulevard,4/1/23,362.9,202.6,175,9146
40140,Dempster-Skokie,4/1/23,853.9,581,472.6,22346
41680,Oakton-Skokie,4/1/23,497.6,213,162.2,11827
40890,O'Hare Airport,4/1/23,7727.3,5756.8,6208.6,214373
40820,Rosemont,4/1/23,3117.8,2061.4,1582.2,80574
40230,Cumberland,4/1/23,1767.9,925,649.8,43231
40750,Harlem-O'Hare,4/1/23,1509.6,642.2,483,35817
41280,Jefferson Park,4/1/23,3792,2095.6,1563.4,94134
41330,Montrose-O'Hare,4/1/23,1266.9,673.8,478.2,31097
40550,Irving Park-O'Hare,4/1/23,2171,1154.8,837.6,53381
41240,Addison-O'Hare,4/1/23,1514,732.8,462.8,36257
40060,Belmont-O'Hare,4/1/23,2855.8,676.2,479,62891
41020,Logan Square,4/1/23,3577,946.8,633.8,79442
40570,California/Milwaukee,4/1/23,2654.4,661.8,437,58582
40670,Western/Milwaukee,4/1/23,2756.7,1641.8,1142.2,69053
40590,Damen/Milwaukee,4/1/23,3041.4,2223.8,1409.8,78995
40320,Division/Milwaukee,4/1/23,3151.2,1991,1234.4,79151
41410,Chicago/Milwaukee,4/1/23,2068.6,1139.8,783.6,50989
40490,Grand/Milwaukee,4/1/23,1600.8,1091.2,757.6,41260
40370,Washington/Dearborn,4/1/23,6221.9,3597.2,2771.8,156282
40790,Monroe/Dearborn,4/1/23,3352.5,1146.2,946,77510
40070,Jackson/Dearborn,4/1/23,3334.2,1545.8,1097,79898
41340,LaSalle,4/1/23,1682.8,831.4,636.6,40995
40430,Clinton-Forest Park,4/1/23,1632,745.2,600.2,39366
40350,UIC-Halsted,4/1/23,3703.7,1227,753,83973
40470,Racine,4/1/23,995,495,324.2,23995
40810,Medical Center,4/1/23,1449.6,567.2,459.2,34123
40220,Western-Forest Park,4/1/23,722.4,432.2,310,18158
40250,Kedzie-Homan-Forest Park,4/1/23,831.6,546.2,413.2,21428
40920,Pulaski-Forest Park,4/1/23,786.4,573.4,453,20860
40970,Cicero-Forest Park,4/1/23,616.3,386.8,315.2,15836
40010,Austin-Forest Park,4/1/23,709.1,313.6,255.4,17027
40180,Oak Park-Forest Park,4/1/23,617.6,218.4,149.6,14192
40980,Harlem-Forest Park,4/1/23,447,208,158.2,10770
40390,Forest Park,4/1/23,1194.1,621.4,485.6,29416
41030,Polk,4/1/23,2007.3,551.6,426.8,45038
40830,18th,4/1/23,1166.1,1014.4,671.4,31751
40210,Damen-Cermak,4/1/23,1022.9,650.8,495.6,26189
40740,Western-Cermak,4/1/23,765.2,514.8,335.4,19555
40440,California-Cermak,4/1/23,931.3,573.2,389.4,23438
41040,Kedzie-Cermak,4/1/23,648.9,443.8,309,16741
40780,Central Park,4/1/23,630.5,383.2,285.4,15953
40150,Pulaski-Cermak,4/1/23,697.4,470,353.6,18066
40600,Kostner,4/1/23,255,143.8,97.2,6304
40420,Cicero-Cermak,4/1/23,744.2,566.8,413,19783
40580,54th/Cermak,4/1/23,1393.8,782.2,581.4,34693
40020,Harlem-Lake,4/1/23,1765.5,1158.8,810.6,45156
41350,Oak Park-Lake,4/1/23,675.3,380.8,285.4,16837
40610,Ridgeland,4/1/23,607.1,248.4,180.8,14287
41260,Austin-Lake,4/1/23,942.2,549.4,381.4,23498
40280,Central-Lake,4/1/23,1140,746.8,546.6,29267
40700,Laramie,4/1/23,646,368.6,291.4,16219
40480,Cicero-Lake,4/1/23,609.8,404.8,321.8,15829
40030,Pulaski-Lake,4/1/23,792.7,572.2,433.4,20881
41670,Conservatory,4/1/23,570.8,607.8,456.2,16736
41070,Kedzie-Lake,4/1/23,720.4,433.6,330.6,18228
41360,California-Lake,4/1/23,649.1,340.2,249,15927
40170,Ashland-Lake,4/1/23,1564.8,1051.6,816.2,40635
41510,Morgan-Lake,4/1/23,2695.6,2392,1640.8,74076
41160,Clinton-Lake,4/1/23,2246.8,1215.6,804.6,55036
41690,Cermak-McCormick Place,4/1/23,983.1,1087,781.4,29003
41120,35-Bronzeville-IIT,4/1/23,954.6,674,418.4,24554
40300,Indiana,4/1/23,313.6,214.4,155.4,8120
41270,43rd,4/1/23,491.7,287.6,194,12241
41080,47th-South Elevated,4/1/23,513.3,362.2,249.8,13326
40130,51st,4/1/23,477.6,365,248.4,12619
40510,Garfield-South Elevated,4/1/23,603.1,359.2,278,15248
41140,King Drive,4/1/23,226.1,142,117.2,5817
40720,East 63rd-Cottage Grove,4/1/23,514.7,395,305.4,13796
40940,Halsted/63rd,4/1/23,256.1,151.6,113.2,6446
40290,Ashland/63rd,4/1/23,484.5,282,246.8,12334
41290,Kimball,4/1/23,2419.7,1758.2,1272,63544
41180,Kedzie-Brown,4/1/23,1188,879.4,659.8,31456
40870,Francisco,4/1/23,863.7,541.8,364.6,21805
41010,Rockwell,4/1/23,886.4,536,413.6,22475
41480,Western-Brown,4/1/23,2012.1,1462.4,1019.6,52652
40090,Damen-Brown,4/1/23,1402.8,878.6,583.4,35366
41500,Montrose-Brown,4/1/23,1311.9,966.6,653.4,34337
41460,Irving Park-Brown,4/1/23,1483.5,937.8,589.2,37305
41440,Addison-Brown,4/1/23,1120.9,595.2,439.4,27591
41310,Paulina,4/1/23,1524.6,995.2,636.4,38649
40360,Southport,4/1/23,1925.4,1598.2,1049.2,51744
41210,Wellington,4/1/23,1662.5,848.4,557.4,40279
40530,Diversey,4/1/23,2903.3,1833.2,1127.6,72869
40660,Armitage,4/1/23,2448,1608.6,929.2,61649
40800,Sedgwick,4/1/23,2297.4,1623.2,1010.4,59116
40710,Chicago/Franklin,4/1/23,3710.2,2195.6,1420.8,92285
40460,Merchandise Mart,4/1/23,3529,1494,904.2,82570
40930,Midway Airport,4/1/23,4829.8,2347.4,1930,117982
40960,Pulaski-Orange,4/1/23,2997.3,1288.6,903.6,70906
41150,Kedzie-Midway,4/1/23,2204,1173.8,760,53748
40310,Western-Orange,4/1/23,2280.8,1192,842,55785
40120,35th/Archer,4/1/23,1745.4,863.4,624,42344
41060,Ashland-Orange,4/1/23,1101.6,602.4,450.4,27295
41130,Halsted-Orange,4/1/23,1586,752.4,559,38277
40730,Washington/Wells,4/1/23,4088.3,825.8,607,88929
40040,Quincy/Wells,4/1/23,3948,1180,985.4,89786
40160,LaSalle/Van Buren,4/1/23,1504,415,310.2,33706
40850,Library,4/1/23,2574.7,1351.2,932.2,62911
40680,Adams/Wabash,4/1/23,4298.4,2024.2,1479.4,103486
41700,Washington/Wabash,4/1/23,6167.1,3965.6,2806.8,157203
40260,State/Lake,4/1/23,6552.8,5152.2,3746,175546
40380,Clark/Lake,4/1/23,7877.9,3630.4,2904.8,190234
40900,Howard,5/1/23,2999.3,2261,1965.4,84856
41190,Jarvis,5/1/23,914.3,796,639,26494
40100,Morse,5/1/23,2269,1785.3,1422,64168
41300,Loyola,5/1/23,2434.8,2139.5,1645.8,70352
40760,Granville,5/1/23,1914.8,1546,1152.6,54073
40880,Thorndale,5/1/23,1612.5,1215,921.4,44943
41380,Bryn Mawr,5/1/23,2226.3,1830.3,1465.6,63627
40340,Berwyn,5/1/23,0,0,0,0
41200,Argyle,5/1/23,2463.8,2264.5,1687.2,71697
40770,Lawrence,5/1/23,0,0,0,0
40540,Wilson,5/1/23,4898.5,3804.3,2861,137290
40080,Sheridan,5/1/23,2494.7,2018.8,1500.8,70462
41420,Addison-North Main,5/1/23,6151.2,6634.5,6603.8,194884
41320,Belmont-North Main,5/1/23,6420.6,6521.5,4844.4,191561
41220,Fullerton,5/1/23,8305.3,5728.3,4077.4,226016
40650,North/Clybourn,5/1/23,2870.7,2684.5,1924.2,83515
40630,Clark/Division,5/1/23,4545.8,3912.5,2944.4,130380
41450,Chicago/State,5/1/23,6631.8,5847.3,4721.2,192894
40330,Grand/State,5/1/23,5472.8,6261.8,5150.4,171201
41660,Lake/State,5/1/23,9234.8,7098.8,5673.2,259926
41090,Monroe/State,5/1/23,3785.6,2392.3,1803.6,101870
40560,Jackson/State,5/1/23,4055.6,2292.8,1796.6,107377
41490,Harrison,5/1/23,2149.5,2382,1734,65486
41400,Roosevelt,5/1/23,6179.3,6478,4395.6,183834
41000,Cermak-Chinatown,5/1/23,2664.7,3499.8,2858.4,86914
40190,Sox-35th-Dan Ryan,5/1/23,2335.7,2315,2125.4,71273
41230,47th-Dan Ryan,5/1/23,1386.6,954,792.6,38284
41170,Garfield-Dan Ryan,5/1/23,1576.7,1087.3,828.8,43181
40910,63rd-Dan Ryan,5/1/23,1227.2,876.3,799.4,34501
40990,69th,5/1/23,2122.3,1576.8,1258.2,59288
40240,79th,5/1/23,2836.1,2030.5,1841.4,79723
41430,87th,5/1/23,1640.1,1178,962.4,45607
40450,95th/Dan Ryan,5/1/23,4606,2953.3,2457,125431
41050,Linden,5/1/23,551.9,391,405.8,15734
41250,Central-Evanston,5/1/23,429.9,223.8,183.4,11270
40400,Noyes,5/1/23,547.2,347.3,250.8,14682
40520,Foster,5/1/23,477,392.5,281.6,13471
40050,Davis,5/1/23,1629.4,1194,927,45258
40690,Dempster,5/1/23,401.1,346.8,278,11602
40270,Main,5/1/23,530.2,437.5,313.4,14981
40840,South Boulevard,5/1/23,392.6,242.5,209.6,10656
40140,Dempster-Skokie,5/1/23,939.6,651.5,668.8,26622
41680,Oakton-Skokie,5/1/23,498.5,245.5,215.6,13028
40890,O'Hare Airport,5/1/23,8379.1,7190.8,7581.6,251012
40820,Rosemont,5/1/23,3301.3,2620.3,2167.6,93947
40230,Cumberland,5/1/23,1861.1,1172.3,879,50029
40750,Harlem-O'Hare,5/1/23,1573.1,757.3,567.6,40476
41280,Jefferson Park,5/1/23,3975.5,2352.8,1882.8,106286
41330,Montrose-O'Hare,5/1/23,1357.2,747.8,558.8,35644
40550,Irving Park-O'Hare,5/1/23,2281.4,1275.5,960,60093
41240,Addison-O'Hare,5/1/23,1649.8,657.8,548.4,41668
40060,Belmont-O'Hare,5/1/23,2890.8,517.5,602.8,68682
41020,Logan Square,5/1/23,3679.6,712.3,816,87880
40570,California/Milwaukee,5/1/23,2745.2,532.5,608.8,65568
40670,Western/Milwaukee,5/1/23,2835.3,1208.3,1090.6,72663
40590,Damen/Milwaukee,5/1/23,3124.1,2386.5,1749.2,87023
40320,Division/Milwaukee,5/1/23,3343.5,2038.5,1528.4,89352
41410,Chicago/Milwaukee,5/1/23,2209.9,1222.8,900.4,58011
40490,Grand/Milwaukee,5/1/23,1769.4,1133,878.2,47850
40370,Washington/Dearborn,5/1/23,6535.9,3807.3,3219.8,175117
40790,Monroe/Dearborn,5/1/23,3490.4,1119,982.6,86177
40070,Jackson/Dearborn,5/1/23,3221.9,1988.5,1456.4,86117
41340,LaSalle,5/1/23,1557.4,1062.3,821.2,42618
40430,Clinton-Forest Park,5/1/23,1695.5,805,742.4,44234
40350,UIC-Halsted,5/1/23,1737,942.8,698.2,45476
40470,Racine,5/1/23,1203,576.8,388.2,30713
40810,Medical Center,5/1/23,1442.2,569.3,479.6,36404
40220,Western-Forest Park,5/1/23,752.8,448.3,379.6,20252
40250,Kedzie-Homan-Forest Park,5/1/23,846.6,574,494.4,23393
40920,Pulaski-Forest Park,5/1/23,796.2,609.3,502.2,22464
40970,Cicero-Forest Park,5/1/23,622.3,415.3,343.2,17068
40010,Austin-Forest Park,5/1/23,702.1,352.5,297.8,18345
40180,Oak Park-Forest Park,5/1/23,582.1,237,173.6,14623
40980,Harlem-Forest Park,5/1/23,444.4,234,175.4,11590
40390,Forest Park,5/1/23,1180.2,653.5,582.4,31490
41030,Polk,5/1/23,1925.4,587.3,482.8,47122
40830,18th,5/1/23,1274.8,1300,1009.8,38294
40210,Damen-Cermak,5/1/23,1102.7,757,587.4,30225
40740,Western-Cermak,5/1/23,802.1,550,411,21902
40440,California-Cermak,5/1/23,970.6,606.8,501.2,26286
41040,Kedzie-Cermak,5/1/23,690.2,486.5,373.8,18999
40780,Central Park,5/1/23,690.9,444.3,374,18846
40150,Pulaski-Cermak,5/1/23,748,495.8,386.8,20373
40600,Kostner,5/1/23,280,166.8,142,7537
40420,Cicero-Cermak,5/1/23,814.1,632.8,493.6,22910
40580,54th/Cermak,5/1/23,1439.9,963.5,753.4,39298
40020,Harlem-Lake,5/1/23,1848.5,1231.8,954.2,50364
41350,Oak Park-Lake,5/1/23,714,444.5,329.8,19136
40610,Ridgeland,5/1/23,647.6,265,214.8,16382
41260,Austin-Lake,5/1/23,1017,593.5,452.6,27012
40280,Central-Lake,5/1/23,1180.9,809,630.8,32369
40700,Laramie,5/1/23,671.9,393,329.6,18001
40480,Cicero-Lake,5/1/23,653.5,490.5,350.4,18090
40030,Pulaski-Lake,5/1/23,827.4,582,448,22770
41670,Conservatory,5/1/23,602.1,582,439.2,17771
41070,Kedzie-Lake,5/1/23,789,460.3,368.4,21040
41360,California-Lake,5/1/23,683.9,354.5,269,17808
40170,Ashland-Lake,5/1/23,1628,1171.3,797.4,44488
41510,Morgan-Lake,5/1/23,2862.1,2524.3,1906,82594
41160,Clinton-Lake,5/1/23,2313.1,1195.8,871.2,60028
41690,Cermak-McCormick Place,5/1/23,1076.1,1090.3,816.8,32119
41120,35-Bronzeville-IIT,5/1/23,855.9,575,455.6,23408
40300,Indiana,5/1/23,319.3,205.8,162.8,8662
41270,43rd,5/1/23,508.6,286.8,234.6,13510
41080,47th-South Elevated,5/1/23,537.9,345.8,292.4,14678
40130,51st,5/1/23,494.6,329.3,279,13594
40510,Garfield-South Elevated,5/1/23,625.1,384.3,322.4,16902
41140,King Drive,5/1/23,245.7,158.8,128.2,6682
40720,East 63rd-Cottage Grove,5/1/23,544.6,382,341.6,15217
40940,Halsted/63rd,5/1/23,270.7,173.5,134,7319
40290,Ashland/63rd,5/1/23,523.8,329,281.8,14249
41290,Kimball,5/1/23,2527.1,1843.3,1426.4,70102
41180,Kedzie-Brown,5/1/23,1223.8,959.3,751,34516
40870,Francisco,5/1/23,921.6,575.8,431,24734
41010,Rockwell,5/1/23,962.1,602.3,469.6,25923
41480,Western-Brown,5/1/23,2156.1,1623.5,1165.2,59755
40090,Damen-Brown,5/1/23,1585.1,964,665.8,42057
41500,Montrose-Brown,5/1/23,1363.9,1046.5,677.6,37580
41460,Irving Park-Brown,5/1/23,1601.4,1143.8,744,43526
41440,Addison-Brown,5/1/23,1245.5,679.3,464.2,32440
41310,Paulina,5/1/23,1624.4,1157,684.2,43785
40360,Southport,5/1/23,2017.8,1782,1231.2,57675
41210,Wellington,5/1/23,1700.2,936.5,597.6,44139
40530,Diversey,5/1/23,2982,1866.3,1208.8,79112
40660,Armitage,5/1/23,2717.5,1978,1227.2,73834
40800,Sedgwick,5/1/23,2467.4,1717.3,1234,67322
40710,Chicago/Franklin,5/1/23,3888.9,2358.5,1528,102629
40460,Merchandise Mart,5/1/23,3734.6,1281.5,919,91882
40930,Midway Airport,5/1/23,5112.3,2952.5,2561.4,137087
40960,Pulaski-Orange,5/1/23,3204.2,1612,1281.2,83346
41150,Kedzie-Midway,5/1/23,2321.8,1328.8,967.6,61233
40310,Western-Orange,5/1/23,2347.2,1413,1096.6,62774
40120,35th/Archer,5/1/23,1832.5,1035.8,799.2,48455
41060,Ashland-Orange,5/1/23,1154.2,672.5,548.2,30824
41130,Halsted-Orange,5/1/23,1371.5,826,674.8,36850
40730,Washington/Wells,5/1/23,4222.9,807.3,631,99288
40040,Quincy/Wells,5/1/23,4137.2,1229.3,1133.2,101601
40160,LaSalle/Van Buren,5/1/23,1552,441,347.6,37646
40850,Library,5/1/23,2548.5,1894.8,1334.8,70321
40680,Adams/Wabash,5/1/23,4273.1,2678.3,2048.6,114965
41700,Washington/Wabash,5/1/23,6443.8,4345,3652.2,177404
40260,State/Lake,5/1/23,6874.5,5591.3,4568.2,196444
40380,Clark/Lake,5/1/23,8472.6,3970.5,3444.4,219502
40900,Howard,6/1/23,2974.4,2750.8,2352.3,85849
41190,Jarvis,6/1/23,900.1,679.5,577.3,24830
40100,Morse,6/1/23,2182.4,1745.5,1619,61470
41300,Loyola,6/1/23,2434.1,1973.3,1494.3,67420
40760,Granville,6/1/23,1816.7,1281.3,1071.5,49378
40880,Thorndale,6/1/23,1483,1095.5,930.3,40728
41380,Bryn Mawr,6/1/23,2248.4,2576,1981.8,67696
40340,Berwyn,6/1/23,0,0,0,0
41200,Argyle,6/1/23,2486,2647.5,1975.8,73186
40770,Lawrence,6/1/23,0,0,0,0
40540,Wilson,6/1/23,0,0,6367,6367
40540,Wilson,6/1/23,4844.5,4167.3,2965.3,132143
40080,Sheridan,6/1/23,2588,2622.5,2509,77463
41420,Addison-North Main,6/1/23,6908.6,8923.3,7679.5,218401
41320,Belmont-North Main,6/1/23,6628.8,7578.8,8441.8,209915
41220,Fullerton,6/1/23,6158,5772.8,4511,176611
40650,North/Clybourn,6/1/23,2842.9,2777.3,2354.8,83071
40630,Clark/Division,6/1/23,4549.6,5221.3,3521.8,135064
41450,Chicago/State,6/1/23,7353.5,6953.5,5039.5,209749
40330,Grand/State,6/1/23,6403.4,7572.8,5429.5,192884
41660,Lake/State,6/1/23,10064,8782.8,6781.8,283666
41090,Monroe/State,6/1/23,4011.7,2919.8,2036.3,108082
40560,Jackson/State,6/1/23,3428.6,2766,2090,94853
41490,Harrison,6/1/23,2070,2528.3,1912.5,63302
41400,Roosevelt,6/1/23,7151.4,8844.8,6870.5,220192
41000,Cermak-Chinatown,6/1/23,2932.7,3912.8,3040.3,92332
40190,Sox-35th-Dan Ryan,6/1/23,2262,3924.3,2645.3,76041
41230,47th-Dan Ryan,6/1/23,1311.7,1012.8,863,36360
41170,Garfield-Dan Ryan,6/1/23,1513.9,1132,914.8,41492
40910,63rd-Dan Ryan,6/1/23,1225.3,899.8,845.5,33938
40990,69th,6/1/23,2135.5,1724,1344,59253
40240,79th,6/1/23,3013.3,2428,2126,84508
41430,87th,6/1/23,1704,1373.3,1137.5,47531
40450,95th/Dan Ryan,6/1/23,4485.5,3223.8,2631,122101
41050,Linden,6/1/23,600.5,518.3,346.5,16669
41250,Central-Evanston,6/1/23,459.5,304.3,263.3,12380
40400,Noyes,6/1/23,474.5,345,247.3,12809
40520,Foster,6/1/23,440.8,376,304,12418
40050,Davis,6/1/23,1644.2,1272.8,959.3,45100
40690,Dempster,6/1/23,452,419.3,339.8,12979
40270,Main,6/1/23,571.4,508.8,371.5,16091
40840,South Boulevard,6/1/23,400.6,256,228.5,10752
40140,Dempster-Skokie,6/1/23,983.6,801,624.3,27340
41680,Oakton-Skokie,6/1/23,506.8,287.5,212.8,13151
40890,O'Hare Airport,6/1/23,9141.2,7308.8,7629,260858
40820,Rosemont,6/1/23,3583.9,3036.3,2300,100191
40230,Cumberland,6/1/23,2033,1546.8,1100.3,55313
40750,Harlem-O'Hare,6/1/23,1569,902,655.8,40748
41280,Jefferson Park,6/1/23,3986.8,2697.8,2079,106817
41330,Montrose-O'Hare,6/1/23,1394.6,868.5,654.8,36775
40550,Irving Park-O'Hare,6/1/23,2312.2,1530.8,1170.3,61672
41240,Addison-O'Hare,6/1/23,1601.5,1017,739.8,42260
40060,Belmont-O'Hare,6/1/23,2957.3,1983.3,1435.8,78737
41020,Logan Square,6/1/23,3818,3160.8,2349.5,106036
40570,California/Milwaukee,6/1/23,2834.7,2304.3,1563.5,77834
40670,Western/Milwaukee,6/1/23,2863.5,2033.5,1459.3,76967
40590,Damen/Milwaukee,6/1/23,3352.8,3182.5,2276.5,95597
40320,Division/Milwaukee,6/1/23,3348.4,2673.3,1948.5,92152
41410,Chicago/Milwaukee,6/1/23,2196.2,1525.8,1091.3,58785
40490,Grand/Milwaukee,6/1/23,1910.7,1588.5,1206.3,53215
40370,Washington/Dearborn,6/1/23,6729.5,4684.3,3753.3,181799
40790,Monroe/Dearborn,6/1/23,3441.6,1422,1175.5,86106
40070,Jackson/Dearborn,6/1/23,3126.7,2053.8,1613.5,83457
41340,LaSalle,6/1/23,1456.9,1042.8,865.3,39683
40430,Clinton-Forest Park,6/1/23,1736.6,869.5,766,44747
40350,UIC-Halsted,6/1/23,1683.7,1119.3,779.8,44637
40470,Racine,6/1/23,863.5,627.8,421.8,23194
40810,Medical Center,6/1/23,1378.2,628.5,449.8,34633
40220,Western-Forest Park,6/1/23,681.6,535.8,370,18619
40250,Kedzie-Homan-Forest Park,6/1/23,835.4,633,529.3,23028
40920,Pulaski-Forest Park,6/1/23,755.9,596.8,524.8,21115
40970,Cicero-Forest Park,6/1/23,629.4,470.5,363.3,17181
40010,Austin-Forest Park,6/1/23,678.2,374.3,327.8,17728
40180,Oak Park-Forest Park,6/1/23,607.6,275,209.8,15306
40980,Harlem-Forest Park,6/1/23,447.9,290,195.3,11794
40390,Forest Park,6/1/23,1236.9,820.8,663.8,33149
41030,Polk,6/1/23,1949.8,616,486.8,47306
40830,18th,6/1/23,1246,1142.5,857.3,35410
40210,Damen-Cermak,6/1/23,1074.7,798.3,605,29257
40740,Western-Cermak,6/1/23,795.5,551.8,408.8,21344
40440,California-Cermak,6/1/23,993.2,683.8,503,26597
41040,Kedzie-Cermak,6/1/23,690.1,509,384.3,18756
40780,Central Park,6/1/23,702.5,465,343.8,18691
40150,Pulaski-Cermak,6/1/23,738.5,526.8,382,19881
40600,Kostner,6/1/23,269.9,166.3,136,7147
40420,Cicero-Cermak,6/1/23,855.3,670,479.3,23414
40580,54th/Cermak,6/1/23,1449.5,971.5,752.3,38783
40020,Harlem-Lake,6/1/23,1888.7,1455,1053.5,51586
41350,Oak Park-Lake,6/1/23,751.6,549,423.3,20425
40610,Ridgeland,6/1/23,676.3,375.8,269.3,17459
41260,Austin-Lake,6/1/23,990.5,698.8,480.8,26510
40280,Central-Lake,6/1/23,1174.6,843.5,652.3,31825
40700,Laramie,6/1/23,657.6,389.3,326,17328
40480,Cicero-Lake,6/1/23,653.4,486.5,386.8,17868
40030,Pulaski-Lake,6/1/23,856.3,642.5,480.8,23332
41670,Conservatory,6/1/23,578.9,543,802.3,18116
41070,Kedzie-Lake,6/1/23,636.8,506,370.5,17515
41360,California-Lake,6/1/23,666,405.5,291,17438
40170,Ashland-Lake,6/1/23,1625.6,1202,770.3,43652
41510,Morgan-Lake,6/1/23,3256.8,3418.3,2383,94855
41160,Clinton-Lake,6/1/23,2495.7,1457,1045.8,64917
41690,Cermak-McCormick Place,6/1/23,1339.7,1485.3,954,39230
41120,35-Bronzeville-IIT,6/1/23,772.1,756.8,492.5,21983
40300,Indiana,6/1/23,336.5,238,179.5,9074
41270,43rd,6/1/23,508.4,351.3,271.8,13676
41080,47th-South Elevated,6/1/23,549.9,388.8,317.5,14923
40130,51st,6/1/23,473.5,396,305.5,13222
40510,Garfield-South Elevated,6/1/23,653.2,438.5,343.5,17499
41140,King Drive,6/1/23,243.8,192.5,142.3,6703
40720,East 63rd-Cottage Grove,6/1/23,573.8,477.5,360,15973
40940,Halsted/63rd,6/1/23,265.2,209.3,154,7287
40290,Ashland/63rd,6/1/23,512.5,381,288.8,13955
41290,Kimball,6/1/23,2428.2,1948.8,1470.3,67096
41180,Kedzie-Brown,6/1/23,1222.9,1031.8,808.3,34263
40870,Francisco,6/1/23,915.2,686.3,419.3,24557
41010,Rockwell,6/1/23,929.8,688.8,507.8,25241
41480,Western-Brown,6/1/23,2154.5,1973.3,1325.8,60595
40090,Damen-Brown,6/1/23,1472.9,1139.8,787.3,40112
41500,Montrose-Brown,6/1/23,1365.9,1076.3,724.3,37252
41460,Irving Park-Brown,6/1/23,1518.6,1168.3,715.3,40943
41440,Addison-Brown,6/1/23,1112.9,800.3,544,29861
41310,Paulina,6/1/23,1581,1227,794.8,42868
40360,Southport,6/1/23,2074,2090.8,1355.8,59415
41210,Wellington,6/1/23,1658.3,1051.3,1063,44940
40530,Diversey,6/1/23,2960.1,2225.3,2159.3,82660
40660,Armitage,6/1/23,2419.6,1887.5,1284,65918
40800,Sedgwick,6/1/23,2504.6,2802.3,1558,72542
40710,Chicago/Franklin,6/1/23,3944.6,2553.3,1677,103702
40460,Merchandise Mart,6/1/23,4008.6,1792.5,1128.5,99874
40930,Midway Airport,6/1/23,5095.5,3034.5,2614,134695
40960,Pulaski-Orange,6/1/23,2840.9,1735,1210,74279
41150,Kedzie-Midway,6/1/23,2116.1,1355.3,956.3,55800
40310,Western-Orange,6/1/23,2300.3,1444.5,1083,60716
40120,35th/Archer,6/1/23,1718.9,1100.3,802.8,45428
41060,Ashland-Orange,6/1/23,1120.6,713.8,519,29584
41130,Halsted-Orange,6/1/23,1352.9,925.3,709.5,36303
40730,Washington/Wells,6/1/23,4454,1011.8,773.8,105129
40040,Quincy/Wells,6/1/23,4265.5,1438.5,1263,104647
40160,LaSalle/Van Buren,6/1/23,1551,514,387.3,37727
40850,Library,6/1/23,2321.1,1713.5,1252.3,62927
40680,Adams/Wabash,6/1/23,3864,2660.8,1925,103351
41700,Washington/Wabash,6/1/23,6701.9,5399,3758,184070
40260,State/Lake,6/1/23,7522.9,6463.8,5058.3,211591
40380,Clark/Lake,6/1/23,9095.6,4830.5,4047.8,235617
40900,Howard,7/1/23,2893.3,2352.8,1996.5,81609
41190,Jarvis,7/1/23,941.1,858.6,671,27140
40100,Morse,7/1/23,2203.1,1816,1462.5,61917
41300,Loyola,7/1/23,2461.1,2186.2,1659.7,70111
40760,Granville,7/1/23,1827.6,1525.4,1139.5,51015
40880,Thorndale,7/1/23,1445.9,1269.8,975.3,41118
41380,Bryn Mawr,7/1/23,2170.8,1833.8,1476.8,61445
40340,Berwyn,7/1/23,0,0,0,0
